"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"79","RT @DexterPrashant: Enough of KYC..!I

*Its time for KYB*
( know Your Bank)
#Yes_Bank #YesBank #yesbankcrisis",FALSE,0,NA,2020-03-07 18:39:42,FALSE,NA,"1236360894038196224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prabhateinstein",1,TRUE,FALSE,NA,NA
"80","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 18:39:33,FALSE,NA,"1236360858978172928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vpt_",1750,TRUE,FALSE,NA,NA
"81","RT @JayasreeVijayan: ""History will be kind to me"" said a prime minister 

Under his PM ship  there were NO 

* Hindu Muslim riots 
* Econom…",FALSE,0,NA,2020-03-07 18:39:32,FALSE,NA,"1236360853416378369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MuraliMohanRat1",1231,TRUE,FALSE,NA,NA
"82","RT @Arun2981: Loans by Yes Bank to 

Reliance Infra 

2500 cr in 2018 / 1550 cr in 2019 / 850 cr in 2017 

Reliance power

1125 cr in 2019…",FALSE,0,NA,2020-03-07 18:39:31,FALSE,NA,"1236360850669096962",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omigawealthsol",317,TRUE,FALSE,NA,NA
"83","RT @pbhushan1: Modi gives a lecture today on ""New Metrics,New Narrative"" in Global Business Summit sponsored by #YesBank.After allowing the…",FALSE,0,NA,2020-03-07 18:39:29,FALSE,NA,"1236360840837656577",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","megaRaquza",215,TRUE,FALSE,NA,NA
"84","RT @Nehr_who: Achievements of Nirmla Sitharman

- Air India &amp; BPCL Sold
- MTNL &amp; BSNL Sold
- PMC &amp; YesBank crisis
- Auto Sector Slowdown
-…",FALSE,0,NA,2020-03-07 18:39:28,FALSE,NA,"1236360836114837504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhotRahil1",2380,TRUE,FALSE,NA,NA
"85","@YESBANK @desimojito @RBI @FinMinIndia Dear yes bank, I have tried to make withdrawal 1 hour back, dint work <U+0001F928>",FALSE,0,"YESBANK",2020-03-07 18:39:27,FALSE,"1236349470402441216","1236360831022977024","41994925","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbdulRa08875167",0,FALSE,FALSE,NA,NA
"86","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 18:39:24,FALSE,NA,"1236360818477809664",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iakhan1985",1750,TRUE,FALSE,NA,NA
"87","@narendramodi @AmitShah @YESBANK 
I am not able to make any online transaction however I was given a limit of 40000… https://t.co/2TydIj5xIN",FALSE,0,"narendramodi",2020-03-07 18:39:23,TRUE,NA,"1236360813616615425","18839785","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KSavyasachi",0,FALSE,FALSE,NA,NA
"88","RT @PMNehru: Before anyone blames me, I would like to clarify that #YesBank was established in 2004. https://t.co/qV2w1QiMtf",FALSE,0,NA,2020-03-07 18:39:22,FALSE,NA,"1236360809724481536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","opsingh1461",4498,TRUE,FALSE,NA,NA
"89","RT @Sanju_Verma_: #SBI to pick 49% stake in #YesBank for just Rs 2450 Cr

48 hours back,49% stake would have cost Rs11760 Cr---Great for SB…",FALSE,0,NA,2020-03-07 18:39:20,FALSE,NA,"1236360804531752960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Parthap92593918",309,TRUE,FALSE,NA,NA
"90","RT @elia_official: *People visit YesBank ATM*

–Choose English
–Pin number
–Withdrawal
–Savings account
–Enter 2000<U+20B9>
–Continue

ATM: Aayega…",FALSE,0,NA,2020-03-07 18:39:13,FALSE,NA,"1236360773418528771",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dipsticktest",16,TRUE,FALSE,NA,NA
"91","RT @snapnnchat: GRB Bank

Customers - 37,000
Amount - Unknown 
Resolution - None

PMC Bank
 
Customers - 51,000 
Amount - 6,300 Cr
Resoluti…",FALSE,0,NA,2020-03-07 18:38:57,FALSE,NA,"1236360706707972097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SyedMJahangeer1",177,TRUE,FALSE,NA,NA
"92","@_Mukul @RBI @DasShaktikanta @rkumar1958 @YESBANK @nsitharaman @pk63 @PMOIndia @FinMinIndia @sanjeevsanyal Affirmative",FALSE,1,"_Mukul",2020-03-07 18:38:51,FALSE,"1236280134719528961","1236360679637938176","244152252","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","srinath4ever",1,FALSE,FALSE,NA,NA
"93","RT @vijaita: Hahahahahaha this girl is too good #yesbank",FALSE,0,NA,2020-03-07 18:38:49,FALSE,NA,"1236360672587333637",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abvphunter",135,TRUE,FALSE,NA,NA
"94","RT @rneelmani: How many more skeletons like #YesBank does #India has, hidden all the way on its path to become a #FiveTrillion economy? We…",FALSE,0,NA,2020-03-07 18:38:46,FALSE,NA,"1236360661522923520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abagdadi",1,TRUE,FALSE,NA,NA
"95","RT @Sanju_Verma_: #SBI to pick 49% stake in #YesBank for just Rs 2450 Cr

48 hours back,49% stake would have cost Rs11760 Cr---Great for SB…",FALSE,0,NA,2020-03-07 18:38:45,FALSE,NA,"1236360656514932737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prasen5542",309,TRUE,FALSE,NA,NA
"96","@YESBANK @RBI @FinMinIndia What about Yesbank's Co Branded Forex card?.
I have a BookmyForex  YesBank card with me.",FALSE,0,"YESBANK",2020-03-07 18:38:38,FALSE,"1236349470402441216","1236360626244423680","41994925","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prem___k",0,FALSE,FALSE,NA,NA
"97","RT @YatinMota: First Victim of Yes Bank Crisis? #Yes_Bank #YesBank 

Indusind Bank Defers Board meet which was scheduled next week for Fund…",FALSE,0,NA,2020-03-07 18:38:37,FALSE,NA,"1236360620418584576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dutch_Daytrader",70,TRUE,FALSE,NA,NA
"98","RT @xiongtx: @luismen1991 @YESBANK @STEFisDOPE We seriously misuse the word ""superpower"", and have since #USSR collapsed.

Everyone's a ""su…",FALSE,0,NA,2020-03-07 18:38:36,FALSE,NA,"1236360616757133312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luismen1991",1,TRUE,FALSE,NA,NA
"99","RT @xiongtx: @luismen1991 @YESBANK @STEFisDOPE <U+0001F1EE><U+0001F1F3>'s home to the most poor in the <U+0001F30F>. Its per-capita GDP is well below <U+0001F30F> average. It'd take…",FALSE,0,NA,2020-03-07 18:38:34,FALSE,NA,"1236360609828044800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luismen1991",1,TRUE,FALSE,NA,NA
"100","RT @Sanju_Verma_: #SBI to pick 49% stake in #YesBank for just Rs 2450 Cr

48 hours back,49% stake would have cost Rs11760 Cr---Great for SB…",FALSE,0,NA,2020-03-07 18:38:34,FALSE,NA,"1236360609232351232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prasadnaks",309,TRUE,FALSE,NA,NA
"101","@xiongtx @YESBANK @STEFisDOPE You’re actually right on all accounts. It’ll take foreign investment and government r… https://t.co/jtUUSlkLXU",FALSE,1,"xiongtx",2020-03-07 18:38:32,TRUE,"1236355902552199168","1236360601783451648","90045855","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luismen1991",0,FALSE,FALSE,NA,NA
"102","RT @Sanju_Verma_: .@narendramodi does what he does

What an outstanding move,wasting no time&amp;restoring faith in India's financial system--o…",FALSE,0,NA,2020-03-07 18:38:10,FALSE,NA,"1236360510884335617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","virajdamle",110,TRUE,FALSE,NA,NA
"103","RT @Sanju_Verma_: Do not venture into subjects where you know zilch..#YesBank was under reporting bad loans&amp;for 10 long yrs,@INCIndia was s…",FALSE,0,NA,2020-03-07 18:38:06,FALSE,NA,"1236360491858976774",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SatishTg1",913,TRUE,FALSE,NA,NA
"104","@gdsbediz @YESBANK ban day trading and allow only delivery based trading in all shares, which will be healthy",FALSE,0,"gdsbediz",2020-03-07 18:38:04,FALSE,"1236356316169265153","1236360482992336896","76057882","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jayveeyar",0,FALSE,FALSE,NA,NA
"105","RT @churumuri: ‘The Telegraph’ and ‘Business Standard’ submit entries for the first chapter of the 2020 edition of ‘Na khaoonga na khaane d…",FALSE,0,NA,2020-03-07 18:38:04,FALSE,NA,"1236360482191269888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamriz_30",211,TRUE,FALSE,NA,NA
"106","RT @YatinMota: First Victim of Yes Bank Crisis? #Yes_Bank #YesBank 

Indusind Bank Defers Board meet which was scheduled next week for Fund…",FALSE,0,NA,2020-03-07 18:38:03,FALSE,NA,"1236360479045332992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mr_ano_nymous",70,TRUE,FALSE,NA,NA
"107","RT @Sanju_Verma_: #SBI to pick 49% stake in #YesBank for just Rs 2450 Cr

48 hours back,49% stake would have cost Rs11760 Cr---Great for SB…",FALSE,0,NA,2020-03-07 18:38:01,FALSE,NA,"1236360470929371136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","virajdamle",309,TRUE,FALSE,NA,NA
"108","@YESBANK @RBI @FinMinIndia Bro agar ab account open karwana ho to kya kya milega....phle to sirf bottle de rahe the na<U+0001F61B>",FALSE,0,"YESBANK",2020-03-07 18:37:59,FALSE,"1236349470402441216","1236360462100357121","41994925","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JagahKahaHai",0,FALSE,FALSE,NA,NA
"109","RT @snapnnchat: Who are the blood sucking parasites responsible for your suffering? 

#YesBank willful defaulters

Vedanta - 11,000 Cr
Amba…",FALSE,0,NA,2020-03-07 18:37:44,FALSE,NA,"1236360401543028736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SyedMJahangeer1",231,TRUE,FALSE,NA,NA
"110","I hope the company gets outta all problems soon nd do their excellent customer services again <U+0001F493>

Tnx fa swift actio… https://t.co/ZEbGqAAR60",FALSE,0,NA,2020-03-07 18:37:38,TRUE,NA,"1236360375035023360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MrMinionn",0,FALSE,FALSE,NA,NA
"111","RT @Sanju_Verma_: #SBI to pick 49% stake in #YesBank for just Rs 2450 Cr

48 hours back,49% stake would have cost Rs11760 Cr---Great for SB…",FALSE,0,NA,2020-03-07 18:37:36,FALSE,NA,"1236360367707578374",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bhunju",309,TRUE,FALSE,NA,NA
"112","@ayushfromayak @ikaveri @YESBANK Makes sense, thanks for encouraging me!",FALSE,0,"ayushfromayak",2020-03-07 18:37:36,FALSE,"1236356740825956357","1236360367699345408","46935878","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Parthiv33",0,FALSE,FALSE,NA,NA
"113","RT @RenukaJain6: #YesBank and events as unfolded since Thursday. A clear case of insider trading. A clear case of robbing retail investors…",FALSE,0,NA,2020-03-07 18:37:34,FALSE,NA,"1236360358018682881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0071Ajitesh",35,TRUE,FALSE,NA,NA
"114","RT @TamizhRatsaschi: Modi's boss Anil Ambani owes 4000 crores to Yes Bank! Most likely, the loan will be waived off!

Yes, Hindia, you keep…",FALSE,0,NA,2020-03-07 18:37:23,FALSE,NA,"1236360313164849153",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","megaRaquza",180,TRUE,FALSE,NA,NA
"115","#yesbank 

YesBank <U+0915><U+0947> <U+0915><U+093E><U+0930><U+0923> <U+0906><U+091C> CoronaVirus <U+0915><U+093E> <U+0916><U+094C><U+092B> <U+0928><U+094D><U+092F><U+0942><U+091C> <U+091A><U+0948><U+0902><U+0928><U+0932><U+200C> <U+0938><U+0947> <U+0916><U+0924><U+094D><U+092E> <U+0939><U+094B><U+200C> <U+0917><U+092F><U+093E> <U+0939><U+0948><U+0964> <U+0001F603>
ThankYou yesbank 

Your secrefi… https://t.co/qhdGIFWFzU",FALSE,0,NA,2020-03-07 18:37:22,TRUE,NA,"1236360305950646272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nitishsingh7978",0,FALSE,FALSE,NA,NA
"116","RT @RenukaJain6: 1. Thursday. News all over the media of SBI bailing out #YesBank 

The share price went up by 35% and many investors bough…",FALSE,0,NA,2020-03-07 18:37:20,FALSE,NA,"1236360300137287680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0071Ajitesh",3,TRUE,FALSE,NA,NA
"117","RT @VipulShandilya6: #YesBank was set up in 2003-04! @INCIndia making regular phone calls to @RanaKapoor, to give loans to #Congressis led…",FALSE,0,NA,2020-03-07 18:37:20,FALSE,NA,"1236360298660892672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VijayKu75466169",11,TRUE,FALSE,NA,NA
"118","RT @anudeepjaglan: Govt's role explained. 
#YesBank :( https://t.co/2bGsEjo0uI",FALSE,0,NA,2020-03-07 18:37:09,FALSE,NA,"1236360253274374144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harsha_bijapure",59,TRUE,FALSE,NA,NA
"119","RT @RK_Insight: #YesBank CEO Was all praises for @narendramodi for his Master (Disaster) stroke #DeMonetisation https://t.co/i0KCM4Nfy9",FALSE,0,NA,2020-03-07 18:37:08,FALSE,NA,"1236360248367165440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhatiaRaymond",2,TRUE,FALSE,NA,NA
"120","@YESBANK @amishk1 Posting the same predefined template on each tweet",FALSE,0,"YESBANK",2020-03-07 18:37:08,FALSE,"1236359628159619074","1236360248094380032","41994925","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shubhamg18",0,FALSE,FALSE,NA,NA
"121","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 18:37:07,FALSE,NA,"1236360244260794368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Piyul",1750,TRUE,FALSE,NA,NA
"122","RT @VipulShandilya6: #YesBank was set up in 2003-04! @INCIndia making regular phone calls to @RanaKapoor, to give loans to #Congressis led…",FALSE,0,NA,2020-03-07 18:37:04,FALSE,NA,"1236360233829535745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","advvivek1987",11,TRUE,FALSE,NA,NA
"123","RT @pbhushan1: YesBank's huge loans were to Cos that had already gamed the PSU banking system&amp;run up a massive debt which they were struggl…",FALSE,0,NA,2020-03-07 18:37:04,FALSE,NA,"1236360232114274310",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BodhiBudh",336,TRUE,FALSE,NA,NA
"124","People are gathering outside #YesBank to withdraw possible amount. Is this Ok during #CoronaAlert ?",FALSE,0,NA,2020-03-07 18:37:03,FALSE,NA,"1236360229148749824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","makma_twit",0,FALSE,FALSE,NA,NA
"125","@YESBANK @RBI @FinMinIndia When will NEFT transfer be allowed",FALSE,0,"YESBANK",2020-03-07 18:36:59,FALSE,"1236349470402441216","1236360210828197890","41994925","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abhinalways",0,FALSE,FALSE,NA,NA
"126","@YESBANK @YESFoundationIN @RBI 40000 ka limit to hai phir online transaction kyo roka hai online transaction to start kar do.",FALSE,0,"YESBANK",2020-03-07 18:36:50,FALSE,NA,"1236360173481951232","41994925","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KSavyasachi",0,FALSE,FALSE,NA,NA
"127","RT @timesofindia: #YesBankCrisis

SBI to buy 49% stake in #YesBank for Rs 2,450 crore

New board of Yes Bank to have CEO, MD; employees to…",FALSE,0,NA,2020-03-07 18:36:44,FALSE,NA,"1236360146659315712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","n_i_k_h_i_l_l",10,TRUE,FALSE,NA,NA
"128","RT @BJPLeDubegi: #YesBankCollapse but #BJP Headquaters building erected. 

Whether money of #PMC, #LIC are illegally used in these building…",FALSE,0,NA,2020-03-07 18:36:43,FALSE,NA,"1236360142779637760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sonu_isoner",30,TRUE,FALSE,NA,NA
"129","RT @JhaSanjay: What the great genius #NirmalaSitharaman does not tell you is that Jet Airways, Vodafone, AirTel, ILFS, PMC, #YesBank, all P…",FALSE,0,NA,2020-03-07 18:36:39,FALSE,NA,"1236360126182785024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","N00r_ul",1028,TRUE,FALSE,NA,NA
"130","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 18:36:32,FALSE,NA,"1236360099649556480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nripend33535049",1750,TRUE,FALSE,NA,NA
"131","RT @BBTheorist: At a time when everyone is talking about #YesBank crisis, sharing ""White Paper on #NPA Scam &amp; Banking Crisis by Congress Go…",FALSE,0,NA,2020-03-07 18:36:26,FALSE,NA,"1236360073141563394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Akshank015",50,TRUE,FALSE,NA,NA
"132","@YESBANK and @RanaKapoor_ are in this soup because of an unneccessarily random and robust marketing plan. They love… https://t.co/Qi9Hj9JYfF",FALSE,0,"YESBANK",2020-03-07 18:36:26,TRUE,NA,"1236360071442886657","41994925","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","holdofabobbypi1",0,FALSE,FALSE,NA,NA
