"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1002","Check It Out, Sans Checkout: Amazon Opens First Cashier-Less Grocery Store in Seattle https://t.co/E61487GPvs https://t.co/0M3rK8wYnl",FALSE,0,NA,2020-02-26 16:52:04,FALSE,NA,"1232709931431628800",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","WendyAssange222",0,FALSE,FALSE,NA,NA
"1003","@kenmooney Amazon Prime needs to get on this.",FALSE,0,"kenmooney",2020-02-26 16:52:04,FALSE,"1232705044941856769","1232709930655846400","18283074","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LeeBinding",0,FALSE,FALSE,NA,NA
"1004","@PrimeVideo @amazon @SamsungTV  please update your PrimeVideo app, it crashes, freezes... Make it as responsive as Netflix app ... Thanks <U+0001F60A>",FALSE,0,"PrimeVideo",2020-02-26 16:52:04,FALSE,NA,"1232709930047676425","17220817","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliyevIgrar",0,FALSE,FALSE,NA,NA
"1005","Amazon opens full-size grocery store with no cashiers https://t.co/EUQCgYvKMU #FoxNews",FALSE,0,NA,2020-02-26 16:52:04,FALSE,NA,"1232709927648423936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","etf13",0,FALSE,FALSE,NA,NA
"1006","RT @takeaDailybreak: It's #WinningWednesday! Follow &amp; RT by 5 p.m. EST for a chance to win a $25 Amazon gift card! 18+, U.S. only. #Sweepst…",FALSE,0,NA,2020-02-26 16:52:03,FALSE,NA,"1232709923739402241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luckyred39",482,TRUE,FALSE,NA,NA
"1007","#5Stars #Review  

“Fast-paced ménage read with loads of drama and steam. I was hooked from beginning to end. I lov… https://t.co/rqu0oGWC3c",FALSE,0,NA,2020-02-26 16:52:02,TRUE,NA,"1232709922435084288",NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>","elementalauthor",0,FALSE,FALSE,NA,NA
"1008","RT @InstantTimeDeal: Safavieh Lighting Collection Joyce Grey and Chrome Faux Woven Leather 27.75-inch Table Lamp (Set of 2) https://t.co/T1…",FALSE,0,NA,2020-02-26 16:52:02,FALSE,NA,"1232709921017225216",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","MRO_Products",1,TRUE,FALSE,NA,NA
"1009","RT @WriterAlejandra: ""Emanuel figures it’s a good thing that NYC lost Amazon’s HQ2, because he’s not entirely for massively subsidized corp…",FALSE,0,NA,2020-02-26 16:52:01,FALSE,NA,"1232709917225705473",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","byalisonbowen",1,TRUE,FALSE,NA,NA
"1010","RT @Mark__Lawrence: The US paperback for Holy Sister has been released!

Free, signed copies go to 3 of the people retweeting this.

https:…",FALSE,0,NA,2020-02-26 16:52:01,FALSE,NA,"1232709916915191808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidDecero",48,TRUE,FALSE,NA,NA
"1011","RT @BBCEarth: The indigenous children fighting to save the Amazon.
https://t.co/iInz4iX2OL",FALSE,0,NA,2020-02-26 16:52:01,FALSE,NA,"1232709916466376704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TCheatsy",39,TRUE,FALSE,NA,NA
"1012","Xbox One Accessories: https://t.co/6ml4C2cPwe #onlineshopping #gaming #ad #deals",FALSE,0,NA,2020-02-26 16:52:01,FALSE,NA,"1232709915556401153",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","ericjwriting",0,FALSE,FALSE,NA,NA
"1013","15% - 25% Off!!!

YUNDAI Women Long Sleeve Pleated Polka Dot Pocket Loose Swing Casual Midi Dress… https://t.co/m7rz71dWfZ",FALSE,0,NA,2020-02-26 16:52:01,TRUE,NA,"1232709915308740609",NA,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>","BwcDeals",0,FALSE,FALSE,NA,NA
"1014","Now Playing on #trapLAXradio - Buckethead Bitch by EARL SWAVEY - Tune In Now! Click Here to Listen… https://t.co/n5EHX9Lq13",FALSE,0,NA,2020-02-26 16:52:00,TRUE,NA,"1232709913203310592",NA,"<a href=""http://www.djcrashd.ning.com"" rel=""nofollow"">iCRASHd </a>","trapxLA",0,FALSE,FALSE,NA,NA
"1015","“I was ripped torn &amp; shredded!” Compelling romance from Gilli Allan  #womenslit #love #England #countryboy… https://t.co/ygvy97o4lc",FALSE,0,NA,2020-02-26 16:52:00,TRUE,NA,"1232709911634567169",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","gilliallan",0,FALSE,FALSE,NA,NA
"1016","RT @aarondbrinker: Mane of Redemption
""I’m a sucker for a good redemption story, and this one didn’t disappoint.""
#free with #KindleUnlimit…",FALSE,0,NA,2020-02-26 16:51:59,FALSE,NA,"1232709910007308288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CAASBREY",84,TRUE,FALSE,NA,NA
"1017","RT @Car01am: RT Roaringpurr
As a little girl, Rachel craved her Father's love.  As an adult, that craving turned into a lust for attention,…",FALSE,0,NA,2020-02-26 16:51:59,FALSE,NA,"1232709907331284992",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","judehaste_write",1,TRUE,FALSE,NA,NA
"1018","RT @TheBlossomTwins: A few years ago when we started writing book reviews &amp; doing cover reveals, we would get so excited about the possibil…",FALSE,0,NA,2020-02-26 16:51:58,FALSE,NA,"1232709905926283265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laratemple1",2,TRUE,FALSE,NA,NA
"1019","RT @Dunedin_Media: TORCH  - 'Anderson ups the ante for Rhona Macleod. I read this book straight off the back of Book 1 and this did not dis…",FALSE,0,NA,2020-02-26 16:51:57,FALSE,NA,"1232709899639050244",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RedworldToys",111,TRUE,FALSE,NA,NA
"1020","RT @chachafance: This is probably something that all couples have said to each other at least once! It used to be a big thing between my hu…",FALSE,0,NA,2020-02-26 16:51:57,FALSE,NA,"1232709898833543168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CassidySpringf2",5,TRUE,FALSE,NA,NA
"1021","The Beat: $1,000 Amazon e-Gift Card Sweepstakes: https://t.co/cUvNY74Plq",FALSE,0,NA,2020-02-26 16:51:56,FALSE,NA,"1232709897181171714",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chs93dlj",0,FALSE,FALSE,NA,NA
"1022","RT @Car01am: RT JanRomes Sweet ROMANCE
so many to read...so many to love
https://t.co/UHnzU8gdL1       https://t.co/J2RJwIp1sH",FALSE,0,NA,2020-02-26 16:51:56,FALSE,NA,"1232709894668767234",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","judehaste_write",2,TRUE,FALSE,NA,NA
"1023","RT @hypervisible: Can anyone guess my immediate reaction when reading this headline? First correct guess, I will buy you a coffee if we eve…",FALSE,0,NA,2020-02-26 16:51:55,FALSE,NA,"1232709892340736000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GattaKat",4,TRUE,FALSE,NA,NA
"1024","Road project set to improve traffic flow to area of @Raiders practice facility, @Amazon, @InspiradaNV in Henderson… https://t.co/NpBw7JBmrB",FALSE,1,NA,2020-02-26 16:51:55,TRUE,NA,"1232709892072329216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mickakers",1,FALSE,FALSE,NA,NA
"1025","RT @crystalseries: “Good characters and a fantastic world!”
The Crystal Series – classic sci-fi thrills
Start with first book CRYSTAL DECEP…",FALSE,0,NA,2020-02-26 16:51:55,FALSE,NA,"1232709890872881153",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CAASBREY",73,TRUE,FALSE,NA,NA
"1026","RT @ShaoulSussman: I wrote for @theprospect  about Amazon Lending, a little-known arm of Amazon's sprawling e-commerce business.

https://t…",FALSE,0,NA,2020-02-26 16:51:55,FALSE,NA,"1232709890277117952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","willcraven",9,TRUE,FALSE,NA,NA
"1027","Now available on Amazon. Current military techno suspense. #technology, #suspense, #Military, #terrorist https://t.co/tkqMlIDwMN",FALSE,0,NA,2020-02-26 16:51:54,FALSE,NA,"1232709887685165056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dj27271123",0,FALSE,FALSE,NA,NA
"1028","So Amazon now let's you know how many stops away your package is from being delivered. 

Game changer. https://t.co/HatjOfPfDN",FALSE,0,NA,2020-02-26 16:51:51,FALSE,NA,"1232709874288599040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CristalCasellas",0,FALSE,FALSE,NA,NA
"1029","Sometimes, the ghosts of the past talk back. A Ring of Truth by Sherrie Lea Morgan Read FREE in Kindle Unlimited!!… https://t.co/uS2mzBfXh6",FALSE,0,NA,2020-02-26 16:51:51,TRUE,NA,"1232709872938110983",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ioobrp",0,FALSE,FALSE,NA,NA
"1030","RT @Car01am: RT MayraADiaz1 
Looking for bedtimestories for kids?
USA&gt; https://t.co/1OZgkAXp7P 
UK&gt; https://t.co/GnYr49vl5Y  https://t.co/0…",FALSE,0,NA,2020-02-26 16:51:50,FALSE,NA,"1232709872342437888",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","judehaste_write",1,TRUE,FALSE,NA,NA
"1031","RT @takeaDailybreak: It's #WinningWednesday! Follow &amp; RT by 5 p.m. EST for a chance to win a $25 Amazon gift card! 18+, U.S. only. #Sweepst…",FALSE,0,NA,2020-02-26 16:51:50,FALSE,NA,"1232709872111714307",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MonicaMount4",482,TRUE,FALSE,NA,NA
"1032","The Captains of Thor: What Really Caused the Loss of the SS El Faro in Hurricane Joaquin

https://t.co/yX4X5HfG7L… https://t.co/fX1cJePlkz",FALSE,0,NA,2020-02-26 16:51:50,TRUE,NA,"1232709870190841856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ashanti72678845",0,FALSE,FALSE,NA,NA
"1033","@PrimeVideo Writing tweets for #Amazon is equivalent to the CIA",FALSE,0,"PrimeVideo",2020-02-26 16:51:49,FALSE,"1232371477279674368","1232709867636285440","17220817","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KuchenApple",0,FALSE,FALSE,NA,NA
"1034","RT @karenyhan: every other action scene can kiss my ass, the train chase in WALLACE AND GROMIT IN THE WRONG TROUSERS is the best action sce…",FALSE,0,NA,2020-02-26 16:51:49,FALSE,NA,"1232709866340392962",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rowanlupton",158,TRUE,FALSE,NA,NA
"1035","RT @JungkookCharts2: ""My Time"" (<U+C2DC><U+CC28>) reaches the top of the best selling songs in the USA on Amazon. Thank you so much for your hard work, l…",FALSE,0,NA,2020-02-26 16:51:48,FALSE,NA,"1232709862120972288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jeonggukookoo",216,TRUE,FALSE,NA,NA
"1036","The headband and the little keychain are so tempting....and it’s on amazon so I’d get free shipping I’m <U+0001F97A><U+0001F97A>",FALSE,0,"eclipsehwi",2020-02-26 16:51:48,FALSE,"1232709636467326976","1232709861324001281","2405453659","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eclipsehwi",0,FALSE,FALSE,NA,NA
"1037","@scoobydoobydee Thanks for reaching out to us, Della! To clarify, have you had a moment to set your unattended deli… https://t.co/FZ3yN5Wpzq",FALSE,0,"scoobydoobydee",2020-02-26 16:51:47,TRUE,"1232708956793049090","1232709859377917959","32193098","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","AmazonHelp",0,FALSE,FALSE,NA,NA
"1038","RT @karenyhan: every other action scene can kiss my ass, the train chase in WALLACE AND GROMIT IN THE WRONG TROUSERS is the best action sce…",FALSE,0,NA,2020-02-26 16:51:47,FALSE,NA,"1232709856169058304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shjade",158,TRUE,FALSE,NA,NA
"1039","RT @papriddey: Demons Dancing
#ebook 
Now available in paperback
https://t.co/sbIDlYrhAt
https://t.co/lbawl7e7Xp
#horror
#demons
#bookboost…",FALSE,0,NA,2020-02-26 16:51:45,FALSE,NA,"1232709850955685894",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Belladonnahome",166,TRUE,FALSE,NA,NA
"1040","RT @judehaste_write: #Free #Preview <U+26A1><U+FE0F> Romantic Comedy Novella <U+26A1><U+FE0F> https://t.co/peA9iKrbPr #Shoutout #eBooksForAll #love #style  #London #uk…",FALSE,0,NA,2020-02-26 16:51:45,FALSE,NA,"1232709848753528832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gozerscloset",1122,TRUE,FALSE,NA,NA
"1041","RT @freefuntoys: Do you feel lonely at the midnight?
Do miss the first crush?
You desire a pussy ass now!

Enter code: B2L6NLTT

To Save 5%…",FALSE,0,NA,2020-02-26 16:51:45,FALSE,NA,"1232709848640475141",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LadyJolin1",1,TRUE,FALSE,NA,NA
"1042","RT @BTS_Billboard: US &amp; PR ARMY, the tracking week for Billboard will end in 2 DAYS<U+2757>

Continue streaming using ""ON"" focused playlists on au…",FALSE,0,NA,2020-02-26 16:51:44,FALSE,NA,"1232709845750624261",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RituBha91418478",478,TRUE,FALSE,NA,NA
"1043","Arriving today: your amazon package https://t.co/GZGLVkro6Q",FALSE,0,NA,2020-02-26 16:51:44,FALSE,NA,"1232709844546637824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vegasdrew420",0,FALSE,FALSE,NA,NA
"1044","RT @karenyhan: every other action scene can kiss my ass, the train chase in WALLACE AND GROMIT IN THE WRONG TROUSERS is the best action sce…",FALSE,0,NA,2020-02-26 16:51:43,FALSE,NA,"1232709842617298944",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","erg79",158,TRUE,FALSE,NA,NA
"1045","RT @Grandpa: only ppl awake right now are mcdonalds cashiers, ihop line cooks, serial killers, camgirls, gamers, New Zealanders, sexually f…",FALSE,0,NA,2020-02-26 16:51:43,FALSE,NA,"1232709842449489920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aryheather",378,TRUE,FALSE,NA,NA
"1046","@amazon ====&gt;https://t.co/dyGEZRrD6W
Shop Dresstells Vintage #Dress With Big Discount From #Amazon ( Limited Time Offer)
Ads By Amazon",FALSE,1,"amazon",2020-02-26 16:51:43,FALSE,"1227711034322014209","1232709839521845248","20793816","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","neill_akash",0,FALSE,FALSE,NA,NA
"1047","RT @papriddey: Short story collection
https://t.co/9ITV7S3tjd
https://t.co/uo7YQYwFOe  
Available in #Paperback 
#AuthorUproar 
#bookboost…",FALSE,0,NA,2020-02-26 16:51:42,FALSE,NA,"1232709838058217477",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Belladonnahome",152,TRUE,FALSE,NA,NA
"1048","RT @NdinaelaoMoses: MASKED WARRIORS: All at once. People doing wonders there by Amazon. For those who can't buy via Amazon, put in your ord…",FALSE,0,NA,2020-02-26 16:51:42,FALSE,NA,"1232709836648992768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Miguel_Nam",20,TRUE,FALSE,NA,NA
"1049","@benFranklin2018 @LucyWithSword When something is in high demand, I tend to avoid Amazon, because there is some pri… https://t.co/dJpexAi1UM",FALSE,1,"benFranklin2018",2020-02-26 16:51:42,TRUE,"1232683836443590657","1232709836342730753","1022205418410520579","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TikiRose",0,FALSE,FALSE,NA,NA
"1050","#KindleUnlimited #scifi #Horror ""We had no compassion for the dying; no remorse for the dead. Their deaths had ende… https://t.co/TuZmsHIXrF",FALSE,0,NA,2020-02-26 16:51:42,TRUE,NA,"1232709835566743552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Deimosweb",0,FALSE,FALSE,NA,NA
"1051","RT @W_Angels_Wings: Taken By the Huntsman (Spellbound Hearts Book One) by @MistralKDawn ~ A #mustread #fantasy #romance! https://t.co/ipWgB…",FALSE,0,NA,2020-02-26 16:51:41,FALSE,NA,"1232709833066995715",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Keithrommel",8,TRUE,FALSE,NA,NA
"1052","Even more reasons for home prices to increase in Culver City and surrounding Silicon Beach communities.

Amazon, Ap… https://t.co/hnxmvtesoO",FALSE,0,NA,2020-02-26 16:51:41,TRUE,NA,"1232709832257540099",NA,"<a href=""http://app.sendblur.com"" rel=""nofollow"">Social Media Publisher App </a>","DevinSaylor6",0,FALSE,FALSE,NA,NA
"1053","RT @chariss_walker: https://t.co/2I4Z9sTvpn

""I love this series!""

Always free to read on #KindleUnlimited. https://t.co/kxyfc3dJdp",FALSE,0,NA,2020-02-26 16:51:41,FALSE,NA,"1232709832131534848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CassidySpringf2",7,TRUE,FALSE,NA,NA
"1054","RT @karenyhan: every other action scene can kiss my ass, the train chase in WALLACE AND GROMIT IN THE WRONG TROUSERS is the best action sce…",FALSE,0,NA,2020-02-26 16:51:40,FALSE,NA,"1232709830122426370",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CubeIsHorse",158,TRUE,FALSE,NA,NA
"1055","RT @papriddey: The Final Destiny - Part three of the Vesta Mansion trilogy
https://t.co/wjcZaiRl7J
https://t.co/InZnmKNDQK
#Fantasy
#bookbo…",FALSE,0,NA,2020-02-26 16:51:39,FALSE,NA,"1232709823541764096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Belladonnahome",126,TRUE,FALSE,NA,NA
"1056","RT @riverrmann: #IAN1 #AMG
*
How would you like to listen to a reading of Chapter 8 from ""Into Autumn"" by a professional actor?
*
https://t…",FALSE,0,NA,2020-02-26 16:51:38,FALSE,NA,"1232709821910134785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Keithrommel",76,TRUE,FALSE,NA,NA
"1057","RT @MDalto421: <U+2615><U+FE0F>GIVEAWAY<U+2615><U+FE0F>
To celebrate you 4K+ amazing people, one (1) winner will receive the book of their choosing so long as it's ava…",FALSE,0,NA,2020-02-26 16:51:38,FALSE,NA,"1232709819951407105",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CurtisJulie",16,TRUE,FALSE,NA,NA
"1058","RT @Car01am: RT @SSBazinet

Traces Of Home (OPEN WIDE MY HEART Book 1)

#FREEKUNLIMITED

“There are so many twists and turns that you don't…",FALSE,0,NA,2020-02-26 16:51:37,FALSE,NA,"1232709816226865153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lovemygrandchi1",5,TRUE,FALSE,NA,NA
"1059","I'm going to give kudos right now to @Amazon KDP for the help I just received with my print copy.  Well done.",FALSE,2,NA,2020-02-26 16:51:37,FALSE,NA,"1232709814616281088",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RealJMcDonough",0,FALSE,FALSE,NA,NA
"1060","RT @karenyhan: every other action scene can kiss my ass, the train chase in WALLACE AND GROMIT IN THE WRONG TROUSERS is the best action sce…",FALSE,0,NA,2020-02-26 16:51:36,FALSE,NA,"1232709812732993541",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","thee_dfridley",158,TRUE,FALSE,NA,NA
"1061","I hate when I’m looking for towels on amazon and they show me like three pages of ugly $80 sets and so I hit “price… https://t.co/8MDwjmO9M5",FALSE,2,NA,2020-02-26 16:51:36,TRUE,NA,"1232709810509971457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breannakindig",0,FALSE,FALSE,NA,NA
"1062","Scrolling through amazon hunting for new office supplies *sigh* 
Im so bored lol",FALSE,0,NA,2020-02-26 16:51:36,FALSE,NA,"1232709810501623809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","normaerivas",0,FALSE,FALSE,NA,NA
"1063","RT @karenyhan: every other action scene can kiss my ass, the train chase in WALLACE AND GROMIT IN THE WRONG TROUSERS is the best action sce…",FALSE,0,NA,2020-02-26 16:51:36,FALSE,NA,"1232709810425958400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ceramicbull",158,TRUE,FALSE,NA,NA
"1064","RT @karenyhan: every other action scene can kiss my ass, the train chase in WALLACE AND GROMIT IN THE WRONG TROUSERS is the best action sce…",FALSE,0,NA,2020-02-26 16:51:35,FALSE,NA,"1232709808651767808",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Kyven",158,TRUE,FALSE,NA,NA
"1065","RT @hallhallrichard: Guardians of humanity, mistaken for vampires. A Vietnam war hero whose life is forever changed when he meets Anne the…",FALSE,0,NA,2020-02-26 16:51:35,FALSE,NA,"1232709808438095872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Keithrommel",3,TRUE,FALSE,NA,NA
"1066","Tea Valley Tea gives you a long-lasting refreshing effect always. Buy Now: https://t.co/wPpdPuTjzs
.
.
.
.… https://t.co/MB2k2UQOP1",FALSE,0,NA,2020-02-26 16:51:35,TRUE,NA,"1232709808282693632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TeaValleyTea",0,FALSE,FALSE,NA,NA
"1067","RT @Mamta48585782: Coloring book, from Amazon unwrapping in Gujarati language for passive i... https://t.co/gFW2XMZa1U via @YouTube",FALSE,0,NA,2020-02-26 16:51:35,FALSE,NA,"1232709808253521920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mamta48585782",1,TRUE,FALSE,NA,NA
"1068","RT @_raven_mack_: still slangin' my books direct out the basement apartment. (you can get them on amazon too). hit this post w/ the RT &amp; I'…",FALSE,0,NA,2020-02-26 16:51:34,FALSE,NA,"1232709804495396866",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","reckoner67",4,TRUE,FALSE,NA,NA
"1069","@Swamy39 Where is good governance ?
First you sell with Indian Company. After a few month they will sell to foreign… https://t.co/IeLwv3txyS",FALSE,0,"Swamy39",2020-02-26 16:51:33,TRUE,"1232485039553691649","1232709799143464963","60937837","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdityaNathJha12",0,FALSE,FALSE,NA,NA
"1070","RT @chariss_walker: https://t.co/bGARzWvNAJ

""I kept reading and reading."" #FREE 

Always free to read on #KindleUnlimited. #iartg https://…",FALSE,0,NA,2020-02-26 16:51:33,FALSE,NA,"1232709798098944000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CassidySpringf2",14,TRUE,FALSE,NA,NA
"1071","@rubemazenha @naturaluniquexo @heroicsnail @amifriend40_ami @CosmicSkeptic https://t.co/Ova5vhruTc… https://t.co/VroobMMGau",FALSE,0,"rubemazenha",2020-02-26 16:51:32,TRUE,"1232590577042120704","1232709797406920704","1133546443296391169","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gagereedc21",0,FALSE,FALSE,NA,NA
"1072","Safavieh Lighting Collection Joyce Grey and Chrome Faux Woven Leather 27.75-inch Table Lamp (Set of 2) https://t.co/T1usHb88V4",FALSE,0,NA,2020-02-26 16:51:32,FALSE,NA,"1232709796156952576",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","InstantTimeDeal",1,FALSE,FALSE,NA,NA
"1073","RT @EricWilderOK: <U+2620> When #paranormal #investigator Buck McDivit inherits his murdered aunt's rustic fishing camp, he finds himself up to hi…",FALSE,0,NA,2020-02-26 16:51:32,FALSE,NA,"1232709795901267968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Keithrommel",35,TRUE,FALSE,NA,NA
"1074","CUPSHE Women's Ladies Vintage Lace Bikini Sets Beach Swimwear Bathing Suit (M, Blue) https://t.co/GpU5SlFFMn",FALSE,0,NA,2020-02-26 16:51:32,FALSE,NA,"1232709795129389056",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","DailyDealFeeds",0,FALSE,FALSE,NA,NA
"1075","RT @ReadingIsOurPas: TIMELESS MOMENTS by @MichelleKidd67 
<U+2605><U+2605><U+2605><U+2605><U+2605> An unforgettable time travel suspense that will have you turning pages into…",FALSE,0,NA,2020-02-26 16:51:31,FALSE,NA,"1232709791958601729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SchulteDonnaf",49,TRUE,FALSE,NA,NA
"1076","RT @TudorTweep: New Release!

Princess, Queen, Empress... The woman who challenged a King for the English throne 

The story of Matilda, La…",FALSE,0,NA,2020-02-26 16:51:31,FALSE,NA,"1232709790905851904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jdstanleywrites",100,TRUE,FALSE,NA,NA
"1077","RT @BAinsight: Today we announced our new product support for #Amazon Web Services.  Read our press release: https://t.co/4ZezsT7RRU  #Ente…",FALSE,0,NA,2020-02-26 16:51:31,FALSE,NA,"1232709789735456768",NA,"<a href=""https://github.com/JerryChenZeyun/"" rel=""nofollow"">aws-twitterbot-workshop</a>","mrtallerjerry",1,TRUE,FALSE,NA,NA
"1078","Amazon FBA: A Step-by-Step Guide on How to Launch and Manage an E-Commerce Business Through Amazon FBA, Affiliate M… https://t.co/mLlV8jJAPa",FALSE,0,NA,2020-02-26 16:51:29,TRUE,NA,"1232709784559923200",NA,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>","gurusean79",0,FALSE,FALSE,NA,NA
"1079","Amazon Is Testing an AI Chatbot That Generates Original Dialogue in Real Time https://t.co/KV2p1vKNna",FALSE,0,NA,2020-02-26 16:51:29,FALSE,NA,"1232709783863595010",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","claricmotta",0,FALSE,FALSE,NA,NA
